osmid,lat,lon
6927981342,43.740319,-79.3238491
2602463183,43.750838,-79.3735457
764451190,43.7412001,-79.4223513
262256030,43.7344236,-79.3083462
927216648,43.7635148,-79.4090379
303673676,43.7898509,-79.367739
7399537571,43.766446,-79.5644604
1669622551,43.7508669,-79.5440871
4611346787,43.7610249,-79.3551868
2235637581,43.7186121,-79.4482015
1453379338,43.7566971,-79.425166
7259884095,43.7791321,-79.4885633
561042887,43.734424,-79.3428201
305763510,43.7880487,-79.3580486
5424392593,43.720165,-79.5130067
29657390,43.7121217,-79.4459392
4455166129,43.7703436,-79.3715855
2448551506,43.7327437,-79.3471949
552589186,43.7441416,-79.4019512
2346692585,43.7748387,-79.4122764
1277814886,43.7910163,-79.4503367
4614150713,43.7908263,-79.3928828
32543406,43.7821087,-79.4467095
4356554631,43.7477465,-79.3493335
820088496,43.7471398,-79.480731
1650539151,43.7092497,-79.4802056
6245794097,43.7628001,-79.4126302
1149404492,43.7662327,-79.5165232
431478325,43.7016708,-79.4947463
6488955767,43.7762081,-79.5171004
2824614990,43.7378818,-79.509176
7838027485,43.77239,-79.5132015
1247880128,43.7812616,-79.34669
683681467,43.7790362,-79.3484817
5605046360,43.7708649,-79.405435
5587433615,43.774287,-79.4113892
2452237679,43.7744544,-79.5001197
1462033970,43.7236348,-79.3792785
495338169,43.7337361,-79.3421314
2235903225,43.7198739,-79.4433393
430599741,43.7552608,-79.5581091
1247888804,43.7874221,-79.3512728
1721315956,43.7719188,-79.4577456
390371920,43.7669854,-79.3866378
1247880115,43.7814476,-79.3470906
7227067852,43.7820162,-79.487911
1359029124,43.7639802,-79.3936731
939011137,43.7326275,-79.3802899
1247850389,43.7688429,-79.3481498
252363285,43.7732272,-79.4209083
254478035,43.7794566,-79.3784028
196275978,43.7714993,-79.4028354
259748087,43.7500025,-79.369877
7559971419,43.7605684,-79.5359316
1592086950,43.800841,-79.3446812
2268469651,43.7775648,-79.3436271
2029423744,43.7251437,-79.4790577
7118214931,43.7388475,-79.4677236
1718701246,43.7492703,-79.338557
4613869806,43.7866692,-79.3290959
4616359898,43.7515546,-79.5426136
1364134711,43.7746306,-79.3255564
565543412,43.7741895,-79.4125348
1365033217,43.7834525,-79.3668054
2024129485,43.7323981,-79.3102312
129184091,43.7823327,-79.4725282
1454631321,43.7638555,-79.3929962
1305287044,43.7289502,-79.3769642
261658378,43.7254395,-79.4290368
2019200977,43.7235969,-79.4417244
423042351,43.7479211,-79.3119945
259748396,43.7361265,-79.3594565
390157976,43.7758314,-79.3856537
1454610433,43.778716,-79.3932063
2369798158,43.7915997,-79.3898325
927236211,43.7691562,-79.4105559
846245133,43.7694594,-79.3749071
2386979744,43.7541136,-79.3577695
2473862295,43.7693218,-79.5040002
259747153,43.758578,-79.3783995
6516191299,43.7994241,-79.357691
7314354508,43.7787775,-79.3324382
1816046540,43.7753957,-79.3849261
1545624580,43.727508,-79.376038
84994604,43.7616839,-79.4456
261632766,43.7436279,-79.4519136
2375225408,43.7621153,-79.4565929
429567407,43.7364761,-79.3464424
6680665674,43.762434,-79.4101933
540382279,43.7419031,-79.4060829
1853299851,43.7204983,-79.3483138
2785885616,43.7185376,-79.4341338
1360086203,43.7091218,-79.4260206
1421616537,43.7748177,-79.4512702
7227656420,43.7521897,-79.5131355
552595603,43.7751189,-79.3472893
1246378416,43.7750291,-79.3407487
4611963139,43.7769342,-79.4693259
259748511,43.7423586,-79.3621604
7443818242,43.7583727,-79.3348052
250027906,43.7032185,-79.4644848
540382275,43.7370541,-79.4050224
4599368235,43.7282309,-79.4792198
2602463182,43.7508023,-79.3744919
20650175,43.7279082,-79.3570654
4590487175,43.7519685,-79.3484777
2704969605,43.7707503,-79.4441363
7434839501,43.7789877,-79.5012581
1806767445,43.730681,-79.5344803
7222327349,43.7029913,-79.5029359
339601057,43.7711327,-79.5187334
4369904769,43.7403093,-79.310681
1246344137,43.7742466,-79.3415085
2085359775,43.7708518,-79.3639421
4615928104,43.7242189,-79.461432
1390293666,43.7307532,-79.3613043
3631945646,43.7520038,-79.3167583
1415641407,43.7856176,-79.4647257
6370871218,43.7583594,-79.5198412
1256215518,43.7606822,-79.3877115
2489536087,43.7735197,-79.3270123
1365033531,43.7852799,-79.3670407
1364986950,43.7529525,-79.3151216
2722176023,43.7440319,-79.4356455
7118214918,43.7385486,-79.465565
1481686313,43.7510119,-79.393358
1131864087,43.7967935,-79.3928115
495285272,43.7362706,-79.3405188
73430474,43.7117685,-79.510716
2577019081,43.7588138,-79.3507582
1446752692,43.7914916,-79.3737181
265693362,43.7684252,-79.3547704
7847059700,43.7673968,-79.5600106
7024813332,43.7697591,-79.4591883
1186339275,43.7926355,-79.3573541
261681485,43.7222474,-79.4483075
430848580,43.750353,-79.5179041
269276818,43.7347163,-79.4596619
1479928272,43.7298108,-79.353582
2611677999,43.7409316,-79.4055107
2235743246,43.7165535,-79.442829
6659541981,43.7907913,-79.4173769
1277835492,43.7931141,-79.4424913
7831100649,43.7688735,-79.5046037
2268451806,43.779108,-79.3438484
63555094,43.7403007,-79.4217264
1816050039,43.7687877,-79.3767631
7367309357,43.7739997,-79.3422208
2125905092,43.7370883,-79.3388783
1481722624,43.7501889,-79.3759531
2378561851,43.7259688,-79.4164653
252362611,43.7636901,-79.4168546
265693394,43.7750166,-79.3433406
1755692305,43.7224933,-79.37227
6895996428,43.7491055,-79.5442085
7434839559,43.778926,-79.499371
1390291148,43.7270719,-79.3551675
7368112997,43.7512556,-79.4662771
552595630,43.7873956,-79.352782
2267854331,43.7224997,-79.3780529
6624988063,43.750996,-79.4598718
4590530344,43.7507248,-79.3503892
1396639332,43.7285529,-79.3263439
252362674,43.7587487,-79.4233839
269276426,43.7270456,-79.4709848
1137002624,43.7308948,-79.5184951
2059131852,43.7254407,-79.3043384
2130208392,43.7541945,-79.4097912
6208172018,43.7615896,-79.3562982
5563013914,43.7766012,-79.4116341
382681208,43.7778531,-79.4488181
7831100651,43.7689308,-79.5044115
1584284210,43.7158359,-79.3376288
196324941,43.7669711,-79.3980673
302454509,43.7763221,-79.3447644
421302013,43.7588123,-79.33169
1499624833,43.7742916,-79.3226397
6955670951,43.7785184,-79.49599
267468602,43.8106372,-79.3391851
254479003,43.7773113,-79.3799064
2369805876,43.7909501,-79.3913901
4589198379,43.782446,-79.4214118
2921253491,43.7468746,-79.4881352
265677140,43.766437,-79.3822567
130036062,43.7936986,-79.4331325
348109475,43.7198493,-79.3412536
450518686,43.7687178,-79.4674877
2235710552,43.7176541,-79.4464669
1353254619,43.7785118,-79.4420782
809130581,43.7560015,-79.499797
1416739830,43.7759994,-79.4437467
764451263,43.7358879,-79.4202045
423009889,43.7508792,-79.3218212
5593006982,43.7712217,-79.4123053
4321987376,43.7343466,-79.5387434
4461278837,43.7502276,-79.5335647
2407511140,43.7255398,-79.3184641
6202115781,43.7649125,-79.4076665
1454612922,43.7771948,-79.4032599
254482088,43.7757723,-79.3752094
293707470,43.7267061,-79.4544988
4590530329,43.749245,-79.3504483
2525839543,43.7586185,-79.5153257
2182245765,43.7182444,-79.3313916
254477641,43.7838149,-79.3814686
1454583221,43.7653837,-79.3939752
147134650,43.7861985,-79.4107752
2217331960,43.7467918,-79.4063671
1481753522,43.7499882,-79.3995366
261631540,43.749153,-79.4615571
2785885617,43.718545,-79.4336533
1967215228,43.768274,-79.4512349
7932549066,43.7171966,-79.3796233
1070472586,43.733451,-79.3323613
1416834976,43.7463855,-79.3504858
1453371489,43.7704301,-79.4419777
4640068980,43.7625994,-79.5715077
4611826362,43.7581952,-79.5203304
1137003299,43.7324246,-79.5233745
7609431498,43.8137172,-79.3405501
1584283799,43.7164123,-79.3311412
7847059902,43.7746612,-79.5243503
7632508217,43.7741839,-79.4883921
371845142,43.7652316,-79.4991849
196275547,43.7724841,-79.412086
259747688,43.7516204,-79.3794217
1250740282,43.7957933,-79.353566
1271690196,43.7452994,-79.5150025
421873340,43.7539837,-79.3216481
4275239835,43.7578977,-79.5203364
5891875698,43.7173579,-79.3177707
387793516,43.7734821,-79.3466428
423042310,43.7516961,-79.3365416
254474869,43.7439393,-79.3986751
3299427785,43.7968977,-79.4248773
7127096397,43.7618732,-79.4690469
7027355760,43.7696489,-79.3214079
1721194524,43.75038,-79.4623523
431380670,43.7333218,-79.4526851
431267144,43.7193952,-79.4922554
764451154,43.7317008,-79.4191631
1416738828,43.7732532,-79.4362557
597522578,43.7718108,-79.367037
7344839144,43.7733696,-79.3298279
2209277927,43.7965236,-79.4202696
2452241928,43.796713,-79.4105553
2268451803,43.7790385,-79.3440407
6988567100,43.7701167,-79.413964
1753964946,43.7641424,-79.3455826
1481784791,43.7423136,-79.4136629
2209277450,43.7975371,-79.4210177
261681691,43.7318668,-79.4388081
1481686319,43.7515897,-79.3926891
251226362,43.7712249,-79.3314604
704381066,43.7358049,-79.4486172
1070046519,43.7339103,-79.3588617
7428241759,43.7869621,-79.3462287
2737521972,43.7586726,-79.5119001
3443035177,43.7615004,-79.4116597
431290112,43.7028473,-79.5036901
5837405106,43.7590977,-79.4108206
6601779196,43.7501272,-79.3132934
1732062609,43.7731908,-79.3641757
2448551508,43.7328439,-79.3470097
1453376555,43.7722861,-79.434295
431003119,43.7513925,-79.3942832
97248089,43.7213721,-79.332819
265868787,43.7603616,-79.3195677
5605511810,43.7683192,-79.4115865
2235729882,43.7170567,-79.4459542
7125135931,43.7685324,-79.4676508
1454614037,43.7605066,-79.3883728
314453210,43.7970225,-79.4197877
430578350,43.7448603,-79.5594515
1729960059,43.7665138,-79.4133342
430577927,43.7352453,-79.544596
4360071801,43.7204354,-79.4811273
6927981326,43.7404304,-79.3229573
2235632465,43.7199084,-79.4466379
421377525,43.7587113,-79.3304133
1383846377,43.7191653,-79.3879531
7127096478,43.7587921,-79.4656006
59938101,43.7834706,-79.4232619
1271690800,43.7487384,-79.5151486
29657778,43.7322558,-79.4482867
7606751432,43.8059447,-79.3385757
262256084,43.7315832,-79.3233065
2024029021,43.7328187,-79.3224424
1272611489,43.7582944,-79.4054823
1299192396,43.7720855,-79.3639383
1481682612,43.7499246,-79.3959905
49542316,43.7870171,-79.4326105
429563956,43.7463759,-79.3542828
5593007670,43.771784,-79.4121928
3308111050,43.7563824,-79.5288057
2210547540,43.7100729,-79.3343462
1454604915,43.7764513,-79.4019675
3036280994,43.7568361,-79.4047687
4658191105,43.7564499,-79.3603348
5553462847,43.7781232,-79.4138982
1754000329,43.7608769,-79.3619712
4588608281,43.7450244,-79.4867704
7838027478,43.7726829,-79.5119374
431478542,43.6997347,-79.4959626
1416286511,43.7931293,-79.4404325
7125135922,43.7699259,-79.4673322
927234143,43.766313,-79.4094908
7824126552,43.7239754,-79.4524819
265693052,43.7870877,-79.3665985
1950124702,43.7295262,-79.3279852
2217331956,43.7467426,-79.4062718
266907414,43.8065252,-79.3674018
1811961680,43.7670584,-79.495437
430848599,43.7501896,-79.5178388
2291508006,43.7263933,-79.3407095
423019162,43.7574847,-79.3152587
97247939,43.7122593,-79.3293371
1412792813,43.7256847,-79.3049663
268725512,43.7104451,-79.5347627
1266452198,43.7154237,-79.3362937
29657131,43.7159578,-79.4290005
98386469,43.7224706,-79.306011
6202171755,43.788759,-79.3609121
365868774,43.7433942,-79.4915151
2149427799,43.7948759,-79.4270333
2235580406,43.7213239,-79.4486156
7835344924,43.7734931,-79.5000106
2397716195,43.796413,-79.3510447
305427900,43.8002129,-79.3829135
251226368,43.7704439,-79.3304996
261685403,43.7561367,-79.4110949
2285183556,43.7691887,-79.3647652
4615911726,43.7257238,-79.4579305
429402797,43.7378609,-79.4867255
1724392874,43.7705468,-79.3669729
5580927106,43.7738506,-79.4133803
7227563964,43.7491808,-79.5327832
430844819,43.7581641,-79.5134556
259746844,43.7564757,-79.3816068
2602463545,43.7515116,-79.3706094
4093189306,43.7189104,-79.378208
20650161,43.7255811,-79.3638672
29656823,43.7107315,-79.435667
265693473,43.7699164,-79.3509131
425665878,43.7844429,-79.3296743
2295913007,43.7601401,-79.3310431
1695459424,43.8141922,-79.3410203
7314309029,43.786603,-79.3344976
425665325,43.7849462,-79.3380191
265689549,43.7752802,-79.3626717
386801826,43.7485766,-79.3828579
414452071,43.7700462,-79.444912
1424764400,43.7734007,-79.3473677
705212764,43.7262002,-79.3109479
4590753192,43.713361,-79.33487
293708530,43.7246042,-79.4495302
772355316,43.7928654,-79.3919013
430996647,43.8118437,-79.3575172
1250734694,43.7913881,-79.3685035
430608822,43.7519868,-79.560466
1305267338,43.7265241,-79.3784702
5563013732,43.7760954,-79.4122033
1754012060,43.7568409,-79.3546399
552595634,43.7915548,-79.3542627
2019023974,43.7280722,-79.4515407
1573383832,43.7760936,-79.3353957
6208171997,43.7587749,-79.3542742
1266469736,43.7370013,-79.3434919
1453380053,43.7558849,-79.4246609
4611403451,43.7616369,-79.3513972
7854824376,43.7958943,-79.4290874
7498685774,43.7867053,-79.4175624
90778939,43.8038516,-79.390319
196275535,43.7713733,-79.4116073
252363813,43.7650677,-79.4214757
2532483437,43.7627189,-79.518927
147051034,43.7683601,-79.3958097
6659541975,43.7909466,-79.417358
4599368230,43.7275199,-79.480021
1416741502,43.7739045,-79.4427864
84962280,43.7645229,-79.4575648
373140713,43.7693531,-79.4968506
1814304152,43.7492587,-79.4616101
7027355549,43.7756381,-79.3380487
7232482206,43.7516696,-79.5444187
1364985081,43.7521913,-79.3158472
20642078,43.7370329,-79.4010926
3978924445,43.7228703,-79.3357157
430621346,43.7376864,-79.5320181
1812112213,43.7670721,-79.5030951
5771849245,43.7870929,-79.3930966
423012012,43.7539053,-79.3216568
1479910026,43.7413044,-79.3418344
7127096585,43.7625071,-79.4656651
7850491696,43.7930185,-79.4424598
252362518,43.7626043,-79.421637
1530372918,43.7157782,-79.4450087
2180778229,43.7165994,-79.3327949
4616096817,43.7738644,-79.4698266
2217314790,43.7453701,-79.4068081
683682888,43.7796999,-79.3458849
1695467532,43.8116964,-79.3456792
7522791149,43.7647176,-79.4772562
36531962,43.7563357,-79.4096578
7238544508,43.7724042,-79.471542
3110478809,43.772152,-79.4468895
429402713,43.7316812,-79.4919348
4504432075,43.72081,-79.5071735
2210523416,43.7295554,-79.3396855
1584273551,43.7230734,-79.3397948
261656722,43.729254,-79.4215609
6202171746,43.7971712,-79.3485851
21292260,43.7610326,-79.4650423
427545287,43.8021125,-79.3921611
261658237,43.7373638,-79.4291612
265693655,43.7707182,-79.3512565
147134603,43.7869828,-79.4133221
266906273,43.7939079,-79.3578752
2864674447,43.77259,-79.50985
2057048171,43.7533757,-79.4046321
1381025557,43.7558669,-79.4361727
1256217160,43.7616964,-79.3861664
254479299,43.7728908,-79.3749035
430595759,43.7549959,-79.5635313
770598049,43.7631785,-79.4077901
5612088546,43.77208,-79.3918172
4349234361,43.7339545,-79.4525793
5654758245,43.7675844,-79.4157369
331374049,43.7068714,-79.4403765
414442988,43.7702309,-79.4155214
392516766,43.7573224,-79.5178039
772355300,43.7943418,-79.3926036
5589355020,43.7736346,-79.4124583
431266155,43.7116228,-79.4989298
430578917,43.7485524,-79.5587791
962571279,43.7482943,-79.4099341
6867991188,43.7252591,-79.3262242
1735923063,43.7793549,-79.3376502
6217701082,43.7565581,-79.406705
6208171992,43.7620038,-79.3533368
423042451,43.751566,-79.3131602
2602215245,43.7964558,-79.3908659
2384433652,43.76209,-79.5037255
869746955,43.7414276,-79.4152123
7314365541,43.7837653,-79.3272186
2525818996,43.7709984,-79.5194213
4597922952,43.7194508,-79.5122853
2291688053,43.7287121,-79.3393418
339600873,43.7593226,-79.5117868
7136675472,43.7588049,-79.5471325
429567357,43.7365397,-79.3466395
7367374532,43.7746225,-79.336365
5891875771,43.7178722,-79.3167687
2062627123,43.6974341,-79.4770972
1454607206,43.777286,-79.4026968
55526313,43.7924588,-79.4144975
365654210,43.7649553,-79.5161769
431267130,43.7107292,-79.489687
1276666938,43.7322138,-79.3559635
1996548597,43.7994032,-79.3706414
3308120461,43.7571059,-79.5288325
810907513,43.7845899,-79.3668723
4590487592,43.7534441,-79.3478401
1497880,43.7299364,-79.3308345
2998584796,43.7952894,-79.3509643
7125135807,43.7794605,-79.4698515
2235573024,43.7220057,-79.4474544
5578719980,43.7781338,-79.4057435
2011839245,43.7129138,-79.328897
259746945,43.7543697,-79.376793
2885379067,43.7077693,-79.5046453
7027355677,43.7724804,-79.3361064
4550430350,43.7668315,-79.3740385
4304902710,43.745153,-79.4057734
417728611,43.7208377,-79.4413939
431279146,43.7165437,-79.502274
430621059,43.7412157,-79.5236236
4592302980,43.7368382,-79.4350273
5368914083,43.7100895,-79.3326184
2024048422,43.7367673,-79.3075993
1735930246,43.7864379,-79.354038
7495690188,43.7466634,-79.5413327
7127096404,43.7611192,-79.4644884
81667190,43.7447931,-79.3693962
430848589,43.7507403,-79.5172539
927241164,43.7705474,-79.4112906
6601779277,43.7491339,-79.312384
1424774653,43.7727204,-79.3586063
7244282954,43.7647953,-79.5358
4550431517,43.7637244,-79.3985533
2781489680,43.7997042,-79.3540109
310281123,43.7666189,-79.3677883
3021177328,43.7408427,-79.3097256
2024047972,43.739936,-79.309036
431003266,43.7518212,-79.4075095
262256112,43.7357499,-79.3123741
4615932581,43.7253707,-79.4642266
5587434274,43.7744888,-79.4104764
262256346,43.7285157,-79.3061975
130033319,43.7585073,-79.4645845
1754000340,43.7634764,-79.3621826
2399992609,43.7870782,-79.4032141
5754983877,43.7775469,-79.4165527
7225110503,43.6991039,-79.476955
2390832059,43.7392968,-79.4262831
147004991,43.7914838,-79.3970129
809290170,43.7702058,-79.4564528
495312537,43.7349485,-79.3415424
2489536093,43.7735619,-79.3270185
437005454,43.7646248,-79.4061064
36154969,43.7258401,-79.3805801
430865028,43.7621187,-79.5130188
7609431505,43.8133234,-79.3418351
1354143119,43.7724364,-79.4509953
208579567,43.7995809,-79.3600679
429403454,43.7393854,-79.4944362
595912565,43.7693677,-79.3765004
2781494225,43.7976879,-79.3482651
1130786250,43.7914897,-79.4214666
5610126371,43.775318,-79.4137455
36798229,43.7780585,-79.4440515
809007134,43.7503373,-79.4942253
1132519617,43.7587506,-79.4902051
5605046405,43.7709909,-79.4053838
254482797,43.7829382,-79.3712204
7118214517,43.7354589,-79.4689918
262449686,43.7869735,-79.4440585
2146847271,43.7289149,-79.3399738
4616031109,43.776524,-79.4456221
2452088304,43.7998407,-79.4024638
735763263,43.7409457,-79.3245942
2019032788,43.7255357,-79.4569519
5622984411,43.7751091,-79.4102126
2627449344,43.7580475,-79.4044573
2521706944,43.7486909,-79.4369274
4199695366,43.7699766,-79.4614168
3632012489,43.7548026,-79.3165357
7865781580,43.7758204,-79.497778
4173502946,43.7692541,-79.3289546
423773916,43.750829,-79.3367661
308842964,43.7919349,-79.3530665
2844161018,43.7521134,-79.4255387
5580885157,43.7748295,-79.4128028
1250740242,43.7948185,-79.3518404
2057184844,43.7191888,-79.429827
431478513,43.6980041,-79.4965022
1247829335,43.7776536,-79.3495009
51568877,43.7323333,-79.4434531
1247886632,43.7796215,-79.3427336
7865790122,43.7760935,-79.4970168
421310861,43.7549901,-79.3273418
1811960389,43.7260691,-79.5229644
266904774,43.8046607,-79.3653161
1481690432,43.746834,-79.3945464
1573383830,43.7760922,-79.3360881
1966262548,43.7718879,-79.5039528
2921253475,43.7465447,-79.4883936
7200043322,43.7659856,-79.4436086
1481796228,43.747626,-79.4085844
820111272,43.7494337,-79.4434743
2024140412,43.726631,-79.3036214
2337403984,43.7349572,-79.4614442
2182256546,43.7163731,-79.3316202
927245848,43.7737297,-79.4138428
1446752715,43.7924476,-79.373421
7367411438,43.7753446,-79.3376616
261685402,43.7547362,-79.4132906
4611471100,43.75572,-79.3490393
6203397643,43.7966197,-79.3520117
4580776534,43.7733246,-79.3306117
2622620848,43.7127615,-79.4603455
1416744294,43.770719,-79.457239
5548513303,43.7763191,-79.4135011
6626945277,43.7550467,-79.5490037
3861741012,43.7742209,-79.3897398
2614092777,43.7302857,-79.3780683
927253006,43.7782498,-79.4130565
1416286480,43.7930922,-79.4408649
4589199399,43.7823359,-79.4191095
560716081,43.7757622,-79.3691645
1481644926,43.7465667,-79.4083993
1453380048,43.755747,-79.4210606
2180770011,43.7163103,-79.3301934
7553496769,43.7331934,-79.4520248
382681116,43.7763609,-79.4515378
1247846330,43.7738727,-79.3424669
1470512027,43.7344894,-79.3549305
262256155,43.7353539,-79.3156075
147134441,43.7859049,-79.3953336
430846539,43.7696967,-79.5300676
1250743136,43.7741312,-79.3413111
795028099,43.7716965,-79.3614605
4590752925,43.7147093,-79.3341561
7609431480,43.8121808,-79.3420551
6179570952,43.7753483,-79.4163875
250027909,43.7177646,-79.468141
97248045,43.7206602,-79.3357694
7428241758,43.7873923,-79.347122
1112666370,43.772465,-79.5035719
348109472,43.7203011,-79.340979
262256872,43.7998404,-79.4118226
7024584351,43.7743644,-79.5085836
1453420539,43.7601144,-79.4133198
747613532,43.8013537,-79.3705079
83765789,43.7173975,-79.4204773
418975615,43.7442224,-79.3140986
2267845628,43.7232702,-79.376548
1972772800,43.741227,-79.3194036
4592322331,43.7385026,-79.4334824
130033499,43.7544695,-79.4636796
2844402693,43.7774412,-79.3420146
4369904778,43.7408287,-79.3100668
4586920268,43.7764871,-79.3246551
7609431450,43.8101768,-79.3411825
1966261742,43.7713384,-79.5040083
7954753417,43.762703,-79.4359878
2785644520,43.7719014,-79.4441307
6217701382,43.7572726,-79.4081997
1755295587,43.7365851,-79.380375
2887488480,43.7084749,-79.5302542
261631359,43.7483823,-79.4607065
560681491,43.7291737,-79.3769318
678885279,43.7618537,-79.3474144
2249357584,43.8096829,-79.3672027
2285183561,43.7692995,-79.3650354
2235564866,43.7201879,-79.4469257
2397718773,43.7965078,-79.3507367
261681505,43.7197221,-79.4413786
20650206,43.7270506,-79.3621968
7447645121,43.7368826,-79.4359646
2320209760,43.7209331,-79.4294572
1990672994,43.7160083,-79.5037709
1853299846,43.7202792,-79.3486451
4590753206,43.7140021,-79.3360826
6832112532,43.7590149,-79.4403514
7838027482,43.7737458,-79.512932
2445181842,43.7874425,-79.445407
2959958228,43.7695183,-79.3690445
5652753105,43.768214,-79.4097832
6167491594,43.7555599,-79.4389507
1755263216,43.7176875,-79.3733268
1525132898,43.7845927,-79.4165599
5688513487,43.7752708,-79.3898231
616576970,43.7763353,-79.3411746
5594903989,43.7706002,-79.4125549
308308368,43.8035873,-79.3585688
7227063748,43.7042238,-79.4680605
414457217,43.7720677,-79.4459157
1252837629,43.7561483,-79.4383015
2611675736,43.7019593,-79.4619921
1755303063,43.7379911,-79.3823363
7127096569,43.7506966,-79.4605312
7826097977,43.7673231,-79.475289
259747755,43.7498117,-79.38082
265868458,43.7524622,-79.319862
2289779460,43.7244488,-79.3271052
4590752921,43.7141796,-79.3350256
4615985404,43.718321,-79.4569887
2209286623,43.7948126,-79.4211545
365443159,43.7975162,-79.3702248
7465268688,43.7284854,-79.3866458
339544675,43.7177069,-79.4489641
59943127,43.7799778,-79.4315978
2217333025,43.7484433,-79.4063957
4616034184,43.7807132,-79.4758474
6535300849,43.7814045,-79.4192412
269276510,43.7319726,-79.4598613
291602960,43.7720174,-79.4930134
3507779471,43.7117236,-79.3282558
1806767429,43.7318458,-79.5363894
430870050,43.7457234,-79.5019273
6165027220,43.776441,-79.4137724
2602463219,43.7520058,-79.3720469
1592019996,43.7661584,-79.3597823
1727933103,43.7626603,-79.5024452
368367323,43.743775,-79.5557132
1755306023,43.7347659,-79.3809079
265865057,43.7644528,-79.3448534
3261711535,43.768736,-79.4129439
7359756613,43.7290409,-79.4372571
770595594,43.7657131,-79.411794
2235710548,43.7175675,-79.4468781
490486051,43.7416386,-79.3506928
1454640466,43.75667,-79.4062375
1256215496,43.7612054,-79.3878428
2397722139,43.7966334,-79.3487329
421328728,43.742601,-79.3253259
4640068981,43.7626896,-79.5715489
2890141966,43.7087736,-79.4563543
2267854840,43.7223423,-79.3771148
1612575289,43.7536544,-79.3311234
7387774676,43.7267391,-79.3503923
7368042183,43.7556222,-79.474238
32541884,43.7820857,-79.4532754
4611340458,43.7601787,-79.3554286
568839870,43.7718313,-79.4680206
7399537547,43.7643442,-79.5736513
266905175,43.793764,-79.3589296
726832126,43.7802358,-79.4474055
7556946783,43.7755375,-79.4345764
2469516334,43.7999166,-79.3516047
7221648835,43.6994352,-79.4705105
265690512,43.7882424,-79.3340901
252680430,43.7298538,-79.3888366
372153271,43.74513,-79.3784572
1607139054,43.7853856,-79.4171144
2285182416,43.7686557,-79.3625906
7314354514,43.7798033,-79.3278331
2133182306,43.7190427,-79.3027079
259749106,43.7557762,-79.3738162
2029413839,43.7462155,-79.4810705
2285182428,43.7688773,-79.3619644
73443956,43.7109161,-79.5195392
1812112239,43.7678996,-79.4968319
1481673078,43.7526901,-79.4035501
495260579,43.733421,-79.3444789
2369768898,43.7189213,-79.3723826
1246344196,43.7755946,-79.3412011
261682358,43.7287447,-79.4319273
795004155,43.7733785,-79.3621828
1990673003,43.7163167,-79.5070335
1454597875,43.7660517,-79.4061699
1454614609,43.773273,-79.3950329
2654711023,43.7583036,-79.5099071
1775756398,43.7264207,-79.3111347
736921363,43.7329697,-79.3401948
29656862,43.7135973,-79.4237108
1972744207,43.7424488,-79.3111707
95651663,43.7096432,-79.5164646
686065610,43.7663992,-79.5041925
295485400,43.763763,-79.351708
1396639294,43.727646,-79.326354
1816068162,43.7729067,-79.3748367
430559943,43.7252379,-79.5072925
269276534,43.7303466,-79.4610316
6421612122,43.7228197,-79.3646604
429378374,43.7747002,-79.326087
4371419241,43.7369381,-79.4339133
5375673845,43.7672266,-79.3638212
1481779802,43.7406237,-79.4111596
1936247632,43.7731513,-79.503094
6659542024,43.7905894,-79.4181876
3594445172,43.7848507,-79.3921898
418975882,43.7440188,-79.3135946
7838027501,43.7723584,-79.5123244
385972958,43.7806961,-79.411349
1742441253,43.7406258,-79.4195027
360997038,43.7264531,-79.5381341
261731433,43.7482614,-79.4835518
1742402415,43.7381736,-79.4284718
312102808,43.7842131,-79.477024
295504647,43.7930299,-79.3557569
679410735,43.7585276,-79.3481795
2844403005,43.778164,-79.341895
1382125767,43.707756,-79.4794067
25777955,43.8055882,-79.3456819
266907559,43.8107247,-79.3627714
2133182278,43.7185536,-79.3045585
5622992635,43.7746504,-79.4117637
254475071,43.7451522,-79.3882256
2474029572,43.7679265,-79.5045066
964413426,43.7262951,-79.4856489
417728557,43.7208778,-79.4421537
1481621727,43.7488451,-79.3899021
5633099303,43.7815538,-79.4125237
4611382036,43.7606831,-79.3532664
429567400,43.7365742,-79.3464858
261682064,43.7189527,-79.4354061
1479933404,43.741086,-79.3817951
1695465154,43.8142425,-79.3411103
1247876211,43.7679125,-79.3498217
2217331958,43.7467672,-79.4067374
927245844,43.774001,-79.4126977
2826475556,43.762184,-79.3230633
2295926007,43.7620862,-79.3217047
7369249387,43.7637556,-79.3621065
430880426,43.7504484,-79.4941512
265861616,43.7297848,-79.347237
2295909101,43.7604092,-79.3349246
5771849131,43.7872307,-79.393221
2384459940,43.7625685,-79.503302
4613756104,43.7859717,-79.4621012
1479914560,43.7366479,-79.3425114
7847059853,43.7697868,-79.5484231
760158922,43.7828944,-79.3961506
4611377483,43.7626762,-79.3538165
4616007427,43.782624,-79.4759998
4601498279,43.7966036,-79.4266601
4564443011,43.7147002,-79.5069882
5630667525,43.7661802,-79.4151518
253015235,43.7589047,-79.5095498
2487011394,43.7564028,-79.3701358
262624133,43.7157689,-79.4756832
4611356239,43.7615376,-79.3562199
1131862064,43.792241,-79.3888164
1572337450,43.8025646,-79.3543776
60407136,43.7663545,-79.494263
429565281,43.7362469,-79.3555725
1485258339,43.7239784,-79.343581
7831100603,43.771121,-79.5038566
6152734878,43.7711466,-79.4153653
